person_age,person_income,person_emp_length,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,loan_term_months,loan_to_income_ratio,other_debt,debt_to_income_ratio,total_debt,home_MORTGAGE,home_OTHER,home_OWN,home_RENT,intent_DEBTCONSOLIDATION,intent_EDUCATION,intent_HOMEIMPROVEMENT,intent_MEDICAL,intent_PERSONAL,intent_VENTURE,free_cash_flow,net_income_after_total_debt,risk_emp_debt,adjusted_loan_to_income
27,55000,3,0,11000,7.49,0,0.2,0,10,60,0.2,3939.412712,0.271625686,14939.41271,1,0,0,0,0,0,0,0,1,0,44000,40060.58727,0.05,0.018323229
29,40000,2,3,7000,14.91,1,0.17,1,9,60,0.175,3481.846787,0.26204617,10481.84679,0,0,0,1,1,0,0,0,0,0,33200,29518.1532,0.056666667,0.016514638
32,49000,3,1,11500,10.99,1,0.23,0,9,36,0.234693878,2467.677135,0.285054635,13967.67714,1,0,0,0,0,0,0,1,0,0,37730,35032.32288,0.0575,0.021731728
35,55000,14,0,15000,8.49,0,0.27,0,10,36,0.272727273,9956.891265,0.453761659,24956.89126,1,0,0,0,0,0,0,0,1,0,40150,30043.10876,0.018,0.024986222
29,47000,2,1,7000,10.36,0,0.15,0,7,36,0.14893617,3519.309646,0.223815099,10519.30965,0,0,0,1,0,1,0,0,0,0,39950,36480.69035,0.05,0.013844322
30,49000,2,2,16000,13.49,1,0.33,0,7,36,0.326530612,2559.592669,0.378767197,18559.59267,1,0,0,0,0,0,0,0,1,0,32830,30440.40735,0.11,0.030235447
33,48000,1,1,7000,11.99,0,0.15,0,8,24,0.145833333,7398.533204,0.299969442,14398.5332,0,0,0,1,0,0,0,1,0,0,40800,33601.46678,0.075,0.013529422
29,55000,4,1,8000,10,0,0.15,0,6,36,0.145454545,15430.6058,0.426011014,23430.6058,1,0,0,0,0,0,0,0,1,0,46750,31569.39423,0.03,0.013325985
28,48000,12,1,7000,11.36,0,0.15,0,9,60,0.145833333,13056.4996,0.417843742,20056.4996,0,0,0,1,0,0,0,1,0,0,40800,27943.50038,0.011538462,0.013529422
29,55000,4,0,3600,6.92,0,0.07,0,10,12,0.065454545,5422.56682,0.164046669,9022.56682,1,0,0,0,0,0,0,0,1,0,51150,45977.43321,0.014,0.005996693
30,48409,4,1,7000,10.99,0,0.14,0,10,36,0.144601211,10288.11945,0.357126143,17288.11945,0,0,0,1,0,0,0,1,0,0,41631.74,31120.88054,0.028,0.013404563
31,49000,8,1,7000,12.69,0,0.14,0,6,60,0.142857143,11128.43722,0.369968107,18128.43722,0,0,0,1,1,0,0,0,0,0,42140,30871.56276,0.015555556,0.013228008
33,49896,8,0,7000,7.49,0,0.14,0,9,24,0.140291807,14113.0905,0.423141945,21113.0905,0,0,0,1,0,0,0,1,0,0,42910.56,28782.90951,0.015555556,0.012968708
30,50000,0,2,7000,14.65,0,0.14,0,9,24,0.14,6352.075898,0.267041518,13352.0759,0,0,0,1,1,0,0,0,0,0,43000,36647.9241,0.14,0.012939243
34,55000,6,2,5000,13.43,0,0.09,1,10,60,0.090909091,6727.593389,0.213228971,11727.59339,1,0,0,0,0,1,0,0,0,0,50050,43272.4066,0.012857143,0.008328741
35,50000,4,1,7000,11.49,0,0.14,0,9,24,0.14,6633.638741,0.272672775,13633.63874,0,0,0,1,1,0,0,0,0,0,43000,36366.36125,0.028,0.012939243
35,55000,3,0,3200,5.79,0,0.06,0,10,24,0.058181818,7165.748924,0.188468162,10365.74892,1,0,0,0,1,0,0,0,0,0,51700,44634.25109,0.015,0.005330394
29,50000,3,1,7000,10.99,0,0.14,0,6,24,0.14,11970.8611,0.379417222,18970.8611,0,0,0,1,1,0,0,0,0,0,43000,31029.1389,0.035,0.012939243
28,50000,0,0,7000,6.92,0,0.14,0,9,36,0.14,12335.36787,0.386707357,19335.36787,0,0,0,1,0,0,0,0,0,1,43000,30664.63215,0.14,0.012939243
28,50000,0,0,7000,8.32,0,0.14,0,5,36,0.14,14821.73357,0.436434671,21821.73357,0,0,0,1,0,1,0,0,0,0,43000,28178.26645,0.14,0.012939243
29,50400,6,0,7000,6.17,0,0.14,0,8,24,0.138888889,13622.8635,0.4091838,20622.8635,0,0,0,1,1,0,0,0,0,0,43344,29777.13648,0.02,0.012827104
29,55000,13,2,8000,13.72,0,0.15,0,9,24,0.145454545,7892.026278,0.288945932,15892.02628,1,0,0,0,0,0,0,1,0,0,46750,39107.97374,0.010714286,0.013325985
29,52000,13,3,7000,16.77,0,0.13,0,5,36,0.134615385,4024.178561,0.212003434,11024.17856,0,0,0,1,0,0,0,0,1,0,45240,40975.82143,0.009285714,0.012396644
33,55000,5,0,15000,6.54,0,0.27,0,6,24,0.272727273,15529.52482,0.555082269,30529.52482,1,0,0,0,0,0,0,0,1,0,40150,24470.47521,0.045,0.024986222
28,52000,3,1,7000,11.99,0,0.13,0,8,36,0.134615385,14146.77519,0.406668754,21146.77519,0,0,0,1,0,0,1,0,0,0,45240,30853.22479,0.0325,0.012396644
28,52000,0,1,7000,10.99,0,0.13,0,9,36,0.134615385,12414.20325,0.373350062,19414.20325,0,0,0,1,1,0,0,0,0,0,45240,32585.79678,0.13,0.012396644
27,55000,2,1,9600,9.62,0,0.17,0,9,36,0.174545455,6476.930607,0.292307829,16076.93061,1,0,0,0,0,0,0,1,0,0,45650,38923.0694,0.056666667,0.015991182
31,52249,7,0,7000,7.49,0,0.13,0,7,36,0.133973856,3006.085796,0.1915077,10006.0858,0,0,0,1,0,0,1,0,0,0,45456.63,42242.91418,0.01625,0.012332141
31,55000,3,1,6250,9.99,0,0.11,0,9,60,0.113636364,16145.95908,0.407199256,22395.95908,1,0,0,0,1,0,0,0,0,0,48950,32604.04092,0.0275,0.010410926
30,55000,4,0,12000,5.79,0,0.22,0,10,36,0.218181818,14894.00544,0.488981917,26894.00544,1,0,0,0,1,0,0,0,0,0,42900,28105.99456,0.044,0.019988977
28,55000,5,0,4800,5.79,0,0.09,0,6,60,0.087272727,12955.43116,0.322826021,17755.43116,1,0,0,0,0,0,0,0,1,0,50050,37244.56885,0.015,0.007995591
27,55000,0,0,11000,5.42,0,0.2,0,9,24,0.2,11784.69378,0.41426716,22784.69378,1,0,0,0,1,0,0,0,0,0,44000,32215.3062,0.2,0.018323229
28,53000,0,1,7000,9.88,0,0.13,0,9,60,0.132075472,13130.48781,0.379820525,20130.48781,0,0,0,1,1,0,0,0,0,0,46110,32869.51218,0.13,0.012141448
27,53250,1,1,7000,10.37,0,0.13,0,6,36,0.131455399,7785.364863,0.277659434,14785.36486,0,0,0,1,0,0,0,1,0,0,46327.5,38464.63514,0.065,0.01207922
27,55000,2,3,7000,15.31,0,0.13,1,7,36,0.127272727,11498.36843,0.336333971,18498.36843,1,0,0,0,0,0,0,0,0,1,47850,36501.6316,0.043333333,0.011660237
28,48000,0,2,7000,12.68,1,0.15,0,10,36,0.145833333,10324.9203,0.360935839,17324.9203,0,0,0,1,0,0,1,0,0,0,40800,30675.07973,0.15,0.013529422
30,55000,3,1,12000,10.38,0,0.22,0,8,36,0.218181818,13265.74179,0.459377123,25265.74179,1,0,0,0,1,0,0,0,0,0,42900,29734.25824,0.055,0.019988977
34,55000,4,1,7000,8.88,0,0.13,0,9,36,0.127272727,4084.939219,0.201544349,11084.93922,0,0,0,1,0,0,0,1,0,0,47850,43915.06081,0.026,0.011660237
30,85000,14,1,7000,10.65,0,0.08,0,9,60,0.082352941,10530.68801,0.206243388,17530.68801,0,0,0,1,0,0,0,0,1,0,78200,67469.31202,0.005333333,0.007255498
30,85000,4,0,7000,8.9,0,0.08,0,5,36,0.082352941,25362.3283,0.380733274,32362.3283,0,0,0,1,0,0,1,0,0,0,78200,52637.67171,0.016,0.007255498
27,85000,2,2,7000,13.99,0,0.08,1,9,60,0.082352941,13043.61115,0.23580719,20043.61115,0,0,0,1,0,0,0,0,0,1,78200,64956.38885,0.026666667,0.007255498
29,85000,3,0,7000,6.92,0,0.08,0,8,36,0.082352941,11269.96268,0.214940737,18269.96268,0,0,0,1,0,1,0,0,0,0,78200,66730.03736,0.02,0.007255498
31,55000,2,0,8000,7.14,0,0.15,0,10,24,0.145454545,15342.06316,0.424401148,23342.06316,1,0,0,0,0,0,0,0,1,0,46750,31657.93686,0.05,0.013325985
29,55000,3,0,6400,7.88,0,0.12,0,9,36,0.116363636,11224.65263,0.32044823,17624.65263,1,0,0,0,0,0,0,0,0,1,48400,37375.34735,0.03,0.010660788
35,90000,15,1,7000,11.71,0,0.08,0,9,60,0.077777778,5212.821699,0.135698019,12212.8217,0,0,0,1,0,0,0,0,1,0,82800,77787.17829,0.005,0.006818081
32,55000,4,2,6500,13.98,0,0.12,0,10,36,0.118181818,6990.270292,0.245277642,13490.27029,1,0,0,0,0,0,1,0,0,0,48400,41509.72969,0.024,0.010827363
28,49000,5,3,19750,15.58,1,0.4,1,9,36,0.403061224,4624.131947,0.497431264,24374.13195,1,0,0,0,0,0,1,0,0,0,29400,24625.86806,0.066666667,0.03732188
32,40100,3,2,7175,12.99,0,0.18,1,7,24,0.178927681,9254.323235,0.409708809,16429.32324,0,0,0,1,0,1,0,0,0,0,32882,23670.67676,0.045,0.016881313
31,55000,0,0,4500,7.14,0,0.08,0,6,60,0.081818182,4129.058288,0.156891969,8629.058288,1,0,0,0,0,0,0,0,0,1,50600,46370.94171,0.08,0.007495866
35,17280,6,3,7200,12.36,1,0.42,1,8,12,0.416666667,5080.771718,0.710692808,12280.77172,0,0,0,1,0,0,0,0,0,1,10022.4,4999.228278,0.06,0.042702795
27,18200,8,0,7200,7.49,1,0.4,0,9,60,0.395604396,4089.775304,0.620317324,11289.7753,0,0,0,1,0,0,0,0,0,1,10920,6910.224703,0.044444444,0.040329804
32,55000,0,2,9000,13.85,0,0.16,0,10,12,0.163636364,7356.30808,0.29738742,16356.30808,1,0,0,0,0,0,0,1,0,0,46200,38643.6919,0.16,0.014991733
29,55000,4,1,10000,11.36,0,0.18,0,8,36,0.181818182,15412.66118,0.462048385,25412.66118,0,0,1,0,0,0,0,0,0,1,45100,29587.33883,0.036,0.016657481
31,55000,15,0,8000,7.51,0,0.15,0,8,36,0.145454545,7497.409116,0.281771075,15497.40912,0,0,1,0,0,0,0,0,1,0,46750,39502.59088,0.009375,0.013325985
31,55000,0,1,15000,11.36,0,0.27,0,5,24,0.272727273,10344.18856,0.460803428,25344.18856,1,0,0,0,0,0,1,0,0,0,40150,29655.81146,0.27,0.024986222
33,55000,4,0,12000,7.51,0,0.22,0,9,12,0.218181818,3640.609243,0.284374714,15640.60924,0,0,1,0,0,0,1,0,0,0,42900,39359.39073,0.044,0.019988977
29,26400,4,0,7200,7.49,0,0.27,0,10,60,0.272727273,2826.45856,0.379790097,10026.45856,0,0,0,1,0,0,0,1,0,0,19272,16373.54144,0.054,0.026787453
30,55000,6,3,21250,15.7,0,0.39,1,6,60,0.386363636,15677.18755,0.67140341,36927.18755,0,0,1,0,0,1,0,0,0,0,33550,18072.81245,0.055714286,0.035397147
32,55000,16,2,7000,13.48,0,0.13,1,8,36,0.127272727,4145.914931,0.202652999,11145.91493,1,0,0,0,0,0,0,0,1,0,47850,43854.08506,0.007647059,0.011660237
34,28800,0,1,7200,11.99,1,0.25,0,10,12,0.25,8390.522408,0.541337584,15590.52241,0,0,0,1,0,1,0,0,0,0,21600,13209.47758,0.25,0.024347095
27,29120,6,2,7200,13.11,0,0.25,0,6,36,0.247252747,8534.900974,0.540346874,15734.90097,0,0,0,1,0,0,0,1,0,0,21840,13385.09903,0.035714286,0.024053661
30,55000,2,1,6500,10.99,0,0.12,0,9,36,0.118181818,13486.02155,0.36338221,19986.02155,0,0,1,0,0,1,0,0,0,0,48400,35013.97845,0.04,0.010827363
31,30000,2,2,7200,15.96,0,0.24,1,6,36,0.24,6608.861232,0.460295374,13808.86123,0,0,0,1,0,0,0,0,1,0,22800,16191.13878,0.08,0.02328066
29,30000,4,2,7200,15.27,0,0.24,1,9,36,0.24,2526.035788,0.324201193,9726.035788,0,0,0,1,0,0,0,0,1,0,22800,20273.96421,0.048,0.02328066
33,30000,6,1,7200,12.69,1,0.24,0,10,36,0.24,5980.954101,0.439365137,13180.9541,0,0,0,1,0,0,0,0,1,0,22800,16819.04589,0.034285714,0.02328066
31,30000,0,1,7200,10.99,1,0.24,0,10,60,0.24,7000.621627,0.473354054,14200.62163,0,0,0,1,0,0,1,0,0,0,22800,15799.37838,0.24,0.02328066
27,30000,1,0,7200,7.29,0,0.24,0,7,24,0.24,3336.948989,0.351231633,10536.94899,0,0,0,1,0,0,0,0,1,0,22800,19463.05101,0.12,0.02328066
30,30000,7,1,7200,10.36,0,0.24,0,6,60,0.24,5326.082957,0.417536099,12526.08296,0,0,0,1,1,0,0,0,0,0,22800,17473.91703,0.03,0.02328066
29,31000,1,2,7200,11.03,1,0.23,0,8,24,0.232258065,8669.32871,0.511913829,15869.32871,0,0,0,1,0,0,0,0,1,0,23870,15130.6713,0.115,0.022458241
33,31500,16,0,7200,5.79,0,0.23,0,6,60,0.228571429,5244.025223,0.39504842,12444.02522,0,0,0,1,0,0,0,1,0,0,24255,19055.97477,0.013529412,0.02206762
35,55000,4,0,8500,7.88,0,0.15,0,8,60,0.154545455,7632.550495,0.2933191,16132.5505,1,0,0,0,0,1,0,0,0,0,46750,38867.4495,0.03,0.014158859
35,32000,3,2,7200,12.61,0,0.23,0,5,12,0.225,4895.273032,0.377977282,12095.27303,0,0,0,1,0,0,0,1,0,0,24640,19904.72698,0.0575,0.021689836
29,33000,2,1,7200,11.71,1,0.22,0,10,36,0.218181818,9481.563488,0.505501924,16681.56349,0,0,0,1,0,1,0,0,0,0,25740,16318.43651,0.073333333,0.020970364
35,34200,3,0,7200,6.99,0,0.21,0,6,36,0.210526316,7849.379782,0.440040345,15049.37978,0,0,0,1,0,1,0,0,0,0,27018,19150.6202,0.0525,0.020165336
34,35000,2,1,7200,12.42,0,0.21,0,9,36,0.205714286,5558.06376,0.364516107,12758.06376,0,0,0,1,0,0,0,0,0,1,27650,22241.93626,0.07,0.019660871
28,35000,2,0,7200,7.66,0,0.21,0,6,60,0.205714286,6741.768408,0.39833624,13941.76841,0,0,0,1,0,0,0,1,0,0,27650,21058.2316,0.07,0.019660871
32,55000,4,4,15250,16.35,0,0.28,1,6,60,0.277272727,12861.71295,0.511122054,28111.71295,0,0,1,0,0,0,1,0,0,0,39600,26888.28703,0.056,0.025402659
32,38000,0,1,7200,10.08,0,0.19,0,7,24,0.189473684,7811.810606,0.395047648,15011.81061,0,0,0,1,0,1,0,0,0,0,30780,22988.18938,0.19,0.01796748
31,55000,5,3,15850,15.31,0,0.29,0,7,12,0.288181818,5874.688196,0.394994331,21724.6882,0,0,1,0,0,1,0,0,0,0,39050,33275.3118,0.048333333,0.026402107
27,40000,1,2,7200,13.22,0,0.18,0,6,60,0.18,3652.007247,0.271300181,10852.00725,0,0,0,1,0,0,0,0,0,1,32800,29147.99276,0.09,0.016986485
31,40000,4,0,7200,9.63,0,0.18,0,8,60,0.18,4137.630242,0.283440756,11337.63024,0,0,0,1,0,1,0,0,0,0,32800,28662.36976,0.036,0.016986485
31,40351,12,0,7200,7.29,0,0.18,0,9,60,0.17843424,3289.943862,0.259967383,10489.94386,0,0,0,1,0,0,0,0,1,0,33087.82,29861.05613,0.013846154,0.016824854
33,55000,4,1,8000,11.14,0,0.15,0,9,36,0.145454545,7423.284516,0.280423355,15423.28452,1,0,0,0,0,0,1,0,0,0,46750,39576.71548,0.03,0.013325985
30,41000,0,0,7200,7.49,0,0.18,0,5,12,0.175609756,6312.029236,0.329561689,13512.02924,0,0,0,1,0,0,0,0,1,0,33620,27487.97075,0.18,0.016533654
28,55000,4,1,10650,11.58,0,0.19,0,8,36,0.193636364,12607.82744,0.42286959,23257.82744,1,0,0,0,0,0,0,0,0,1,44550,31742.17255,0.038,0.017740217
31,41196,1,0,7200,7.9,0,0.17,0,7,36,0.17477425,9326.337765,0.401163651,16526.33776,0,0,0,1,0,0,0,0,0,1,34192.68,24669.66223,0.085,0.016447606
34,35316,5,3,7200,14.84,1,0.2,0,10,36,0.203873598,5471.410316,0.358800836,12671.41032,0,0,0,1,0,0,0,1,0,0,28252.8,22644.58968,0.033333333,0.019468226
30,42000,2,1,7200,10.99,0,0.17,0,6,24,0.171428571,10385.58255,0.418704347,17585.58255,0,0,0,1,0,0,0,1,0,0,34860,24414.41743,0.056666667,0.016103461
27,42504,2,1,7200,10.59,0,0.17,0,6,60,0.169395822,10109.2827,0.407238912,17309.2827,0,0,0,1,1,0,0,0,0,0,35278.32,25194.71728,0.056666667,0.015894701
29,43108,7,0,7200,6.03,0,0.17,0,7,60,0.167022362,7899.401877,0.350269135,15099.40188,0,0,0,1,0,0,0,0,0,1,35779.64,28008.59813,0.02125,0.015651273
27,39000,4,1,7200,10.65,1,0.18,0,5,24,0.184615385,4998.608224,0.312784826,12198.60822,0,0,0,1,1,0,0,0,0,0,31980,26801.39179,0.036,0.01746376
28,55000,2,3,18000,14.11,0,0.33,0,5,36,0.327272727,4038.005263,0.400691005,22038.00526,1,0,0,0,0,1,0,0,0,0,36850,32961.99473,0.11,0.029983466
34,39000,5,1,7200,11.71,1,0.18,0,5,36,0.184615385,11456.65561,0.478375785,18656.65561,0,0,0,1,0,0,1,0,0,0,31980,20343.34439,0.03,0.01746376
30,48000,1,1,7200,10.39,0,0.15,0,8,12,0.15,9653.751988,0.351119833,16853.75199,0,0,0,1,0,1,0,0,0,0,40800,31146.24802,0.075,0.013915977
33,49000,6,1,7200,12.42,0,0.15,0,7,60,0.146938776,8283.435405,0.315988478,15483.43541,0,0,0,1,0,0,0,1,0,0,41650,33516.56458,0.021428571,0.013605951
35,50000,6,1,7200,11.99,0,0.14,0,9,24,0.144,9907.745779,0.342154916,17107.74578,0,0,0,1,0,0,0,0,0,1,43000,32892.2542,0.02,0.013308936
27,55000,8,2,7500,12.22,0,0.14,1,6,24,0.136363636,5137.429363,0.229771443,12637.42936,1,0,0,0,0,0,0,0,0,1,47300,42362.57064,0.015555556,0.012493111
28,50000,4,1,7200,10.99,0,0.14,0,7,60,0.144,6246.485776,0.268929716,13446.48578,0,0,0,1,1,0,0,0,0,0,43000,36553.5142,0.028,0.013308936
30,55000,0,3,12000,13.55,0,0.22,0,5,36,0.218181818,13948.31584,0.471787561,25948.31584,1,0,0,0,0,1,0,0,0,0,42900,29051.68415,0.22,0.019988977
27,49000,0,1,15000,9.76,1,0.31,0,7,60,0.306122449,14297.12035,0.597900415,29297.12035,1,0,0,0,0,0,0,0,1,0,33810,19702.87967,0.31,0.028345732
28,56052,8,2,7200,11.28,0,0.13,1,8,24,0.128452152,7606.38894,0.264154516,14806.38894,0,0,0,1,0,0,0,0,0,1,48765.24,41245.61107,0.014444444,0.011747899
27,55140,8,2,10000,13.49,0,0.18,1,8,60,0.181356547,12874.6698,0.414847113,22874.6698,1,0,0,0,0,0,1,0,0,0,45214.8,32265.33019,0.02,0.016611319
27,60000,4,0,7200,8.9,0,0.12,0,7,60,0.12,5346.625319,0.209110422,12546.62532,0,0,0,1,0,0,1,0,0,0,52800,47453.37468,0.024,0.010906992
28,60000,5,0,7200,5.42,0,0.12,0,7,36,0.12,11014.69327,0.303578221,18214.69327,0,0,0,1,0,0,1,0,0,0,52800,41785.30674,0.02,0.010906992
27,60000,0,0,7200,7.74,0,0.12,0,10,60,0.12,5673.987929,0.214566465,12873.98793,0,0,0,1,0,0,1,0,0,0,52800,47126.0121,0.12,0.010906992
27,49200,2,4,7500,16.32,1,0.15,0,7,12,0.152439024,3171.316513,0.216896677,10671.31651,1,0,0,0,1,0,0,0,0,0,41820,38528.68349,0.05,0.014109931
28,62000,4,2,7200,12.99,0,0.12,1,9,60,0.116129032,9516.920803,0.269627755,16716.9208,0,0,0,1,0,0,0,0,1,0,54560,45283.07919,0.024,0.01052379
27,55200,4,1,4000,10.99,0,0.07,0,10,36,0.072463768,7776.81755,0.213348144,11776.81755,0,0,1,0,0,1,0,0,0,0,51336,43423.18245,0.014,0.006636644
28,55200,12,2,3000,11.72,0,0.05,0,10,60,0.054347826,7498.305839,0.1901867,10498.30584,1,0,0,0,0,0,0,0,0,1,52440,44701.69416,0.003846154,0.004977483
28,65000,2,2,7200,13.98,0,0.11,1,8,60,0.110769231,18221.01647,0.391092561,25421.01647,0,0,0,1,0,0,0,1,0,0,57850,39578.98354,0.036666667,0.009995276
29,65000,1,1,7200,11.12,0,0.11,0,8,36,0.110769231,18128.60202,0.3896708,25328.60202,0,0,0,1,0,0,0,1,0,0,57850,39671.398,0.055,0.009995276
34,68000,5,1,7200,10.99,0,0.11,0,9,36,0.105882353,13737.82663,0.307909215,20937.82663,0,0,0,1,0,0,0,0,1,0,60520,47062.17338,0.018333333,0.009515567
30,70000,3,2,7200,13.48,0,0.1,1,10,60,0.102857143,9041.329786,0.232018997,16241.32979,0,0,0,1,1,0,0,0,0,0,63000,53758.67021,0.025,0.009219676
27,49500,7,2,4750,15.27,1,0.1,0,7,36,0.095959596,8009.012837,0.257757835,12759.01284,1,0,0,0,0,0,0,0,0,1,44550,36740.98717,0.0125,0.008877135
31,74076,9,1,7200,10.99,0,0.1,0,9,36,0.097197473,3810.060287,0.148631949,11010.06029,0,0,0,1,0,0,0,1,0,0,66668.4,63065.93975,0.01,0.008668392
29,75000,2,0,7200,7.9,0,0.1,0,10,36,0.096,19731.87961,0.359091728,26931.87961,0,0,0,1,1,0,0,0,0,0,67500,48068.1204,0.033333333,0.008552143
28,75000,8,1,7200,9.88,0,0.1,0,7,36,0.096,10039.07047,0.229854273,17239.07047,0,0,0,1,1,0,0,0,0,0,67500,57760.92953,0.011111111,0.008552143
29,55530,13,0,18825,8.9,0,0.34,0,7,60,0.339005943,16068.18715,0.628366417,34893.18715,1,0,0,0,0,1,0,0,0,0,36649.8,20636.81286,0.024285714,0.031031154
30,55536,14,2,1000,13.48,0,0.02,0,9,36,0.018006338,5841.766891,0.123195169,6841.766891,1,0,0,0,1,0,0,0,0,0,54425.28,48694.23309,0.001333333,0.001648207
29,76000,2,1,7200,10.99,0,0.09,0,8,60,0.094736842,18814.35008,0.34229408,26014.35008,0,0,0,1,0,0,0,1,0,0,69160,49985.64992,0.03,0.008429668
30,82060,1,0,7200,7.49,0,0.09,0,7,24,0.087740678,10906.94036,0.220654891,18106.94036,0,0,0,1,0,1,0,0,0,0,74674.6,63953.05964,0.045,0.007754219
27,55596,5,0,2000,7.51,0,0.04,0,9,60,0.035973811,14169.70683,0.290842989,16169.70683,1,0,0,0,0,0,0,1,0,0,53372.16,39426.29318,0.006666667,0.003292531
32,55600,14,1,8800,9.99,0,0.16,0,6,36,0.158273381,5435.846922,0.256040412,14235.84692,0,0,1,0,0,1,0,0,0,0,46704,41364.15309,0.010666667,0.014485998
27,55600,2,1,4200,10.37,0,0.08,0,9,36,0.075539568,7996.536014,0.219362159,12196.53601,0,0,1,0,0,1,0,0,0,0,51152,43403.46396,0.026666667,0.006913772
27,82500,0,2,7200,14.22,0,0.09,1,9,36,0.087272727,22210.12633,0.35648638,29410.12633,0,0,0,1,1,0,0,0,0,0,75075,53089.87365,0.09,0.00770922
33,83000,5,0,7200,8,0,0.09,0,8,60,0.086746988,15529.32939,0.273847342,22729.32939,0,0,0,1,0,1,0,0,0,0,75530,60270.67061,0.015,0.007658691
28,55640,6,1,20000,10.99,0,0.36,0,8,36,0.35945363,10399.09752,0.546353298,30399.09752,1,0,0,0,0,0,0,1,0,0,35609.6,25240.9025,0.051428571,0.032896889
28,55640,9,2,5000,13.48,0,0.09,0,7,24,0.089863408,13602.34709,0.33433406,18602.34709,1,0,0,0,0,0,0,1,0,0,50632.4,37037.6529,0.009,0.008224222
31,55680,7,2,4000,12.73,0,0.07,0,7,36,0.07183908,14650.18807,0.33495309,18650.18807,1,0,0,0,0,0,0,0,0,1,51782.4,37029.81195,0.00875,0.006574219
30,55684,13,1,5200,12.69,0,0.09,0,9,36,0.093384096,6412.327845,0.208539757,11612.32784,1,0,0,0,0,1,0,0,0,0,50672.44,44071.67217,0.006428571,0.008545814
27,84000,8,2,7200,13.48,0,0.09,0,10,24,0.085714286,18962.37419,0.311456836,26162.37419,0,0,0,1,0,1,0,0,0,0,76440,57837.62578,0.01,0.007559523
32,85000,9,1,7200,11.58,0,0.08,0,10,36,0.084705882,20229.6989,0.32270234,27429.6989,0,0,0,1,0,1,0,0,0,0,78200,57570.3011,0.008,0.007462798
28,55704,12,0,8400,7.51,0,0.15,0,9,36,0.15079707,9377.097048,0.319135018,17777.09705,1,0,0,0,1,0,0,0,0,0,47348.4,37926.90296,0.011538462,0.013799367
31,55728,0,1,13000,10.62,0,0.23,0,9,12,0.233275912,12355.39735,0.454984879,25355.39735,1,0,0,0,0,0,0,1,0,0,42910.56,30372.60266,0.23,0.021346125
30,49777,7,3,6000,14.54,1,0.12,0,6,60,0.120537598,10899.6061,0.33950632,16899.6061,1,0,0,0,0,0,0,1,0,0,43803.76,32877.39391,0.015,0.011145071
27,85000,0,0,7200,7.68,0,0.08,0,10,12,0.084705882,10893.96419,0.212870167,18093.96419,0,0,0,1,0,0,0,0,0,1,78200,66906.03581,0.08,0.007462798
29,89000,2,0,7200,7.49,0,0.08,0,10,60,0.080898876,14782.66996,0.246996292,21982.66996,0,0,0,1,0,0,0,0,1,0,81880,67017.33001,0.026666667,0.007098633
30,90000,2,1,7200,11.99,0,0.08,0,7,36,0.08,11463.72556,0.207374728,18663.72556,0,0,0,1,0,1,0,0,0,0,82800,71336.27448,0.026666667,0.007012883
33,55920,9,0,22000,7.88,0,0.39,0,6,24,0.39341917,16154.98797,0.682313805,38154.98797,1,0,0,0,0,1,0,0,0,0,34111.2,17765.01202,0.039,0.035988853
29,55992,2,1,5000,10.99,0,0.09,0,10,60,0.089298471,14743.04584,0.352604762,19743.04584,1,0,0,0,0,0,0,0,1,0,50952.72,36248.95417,0.03,0.008167806
28,90000,0,0,7200,5.42,0,0.08,0,5,36,0.08,26153.23901,0.370591545,33353.23901,0,0,0,1,0,0,0,0,0,1,82800,56646.76095,0.08,0.007012883
33,94000,4,0,7200,7.49,0,0.08,0,6,60,0.076595745,15378.50144,0.240196824,22578.50144,0,0,0,1,0,0,0,0,0,1,86480,71421.49854,0.016,0.006688965
27,98500,5,2,7200,14.35,0,0.07,1,6,24,0.073096447,26547.84431,0.342617709,33747.84431,0,0,0,1,0,0,1,0,0,0,91605,64752.15566,0.011666667,0.006357417
28,112123,2,0,7200,8.59,0,0.06,0,9,12,0.064215192,14779.77498,0.196032705,21979.77498,0,0,0,1,0,0,0,0,0,1,105395.62,90143.22502,0.02,0.005522766
27,56000,7,2,1000,14.65,0,0.02,0,8,60,0.017857143,10808.29201,0.210862357,11808.29201,0,0,1,0,0,0,0,0,0,1,54880,44191.70801,0.0025,0.001633306
27,120000,0,0,7200,7.29,0,0.06,0,10,60,0.06,9481.043171,0.139008693,16681.04317,0,0,0,1,1,0,0,0,0,0,112800,103318.9568,0.06,0.005130286
29,125004,3,1,7200,9.99,0,0.06,0,6,36,0.057598157,25714.98223,0.263311432,32914.98223,0,0,0,1,0,0,0,1,0,0,117503.76,92089.01775,0.015,0.004907773
33,56000,13,0,12000,6.62,0,0.21,0,6,60,0.214285714,9005.997437,0.375107097,21005.99744,1,0,0,0,0,0,0,1,0,0,44240,34994.00257,0.015,0.019599677
29,28800,2,0,7225,6.92,0,0.25,0,7,36,0.250868056,4474.719675,0.406240266,11699.71967,0,0,0,1,0,1,0,0,0,0,21600,17100.28034,0.083333333,0.024431634
30,20800,0,0,7250,8,1,0.35,0,10,24,0.348557692,3108.944192,0.498026163,10358.94419,0,0,0,1,0,0,0,1,0,0,13520,10441.05581,0.35,0.035056445
